Date,fund,price,Asset_Class
2014-09-24,Royal London Sustainable Div C Acc,1.186,Vol_managed
2014-09-25,Royal London Sustainable Div C Acc,1.189,Vol_managed
2014-09-26,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-09-27,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-09-28,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-09-29,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-09-30,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-10-01,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-10-02,Royal London Sustainable Div C Acc,1.183,Vol_managed
2014-10-03,Royal London Sustainable Div C Acc,1.181,Vol_managed
2014-10-04,Royal London Sustainable Div C Acc,1.181,Vol_managed
2014-10-05,Royal London Sustainable Div C Acc,1.181,Vol_managed
2014-10-06,Royal London Sustainable Div C Acc,1.186,Vol_managed
2014-10-07,Royal London Sustainable Div C Acc,1.182,Vol_managed
2014-10-08,Royal London Sustainable Div C Acc,1.18,Vol_managed
2014-10-09,Royal London Sustainable Div C Acc,1.182,Vol_managed
2014-10-10,Royal London Sustainable Div C Acc,1.174,Vol_managed
2014-10-11,Royal London Sustainable Div C Acc,1.174,Vol_managed
2014-10-12,Royal London Sustainable Div C Acc,1.174,Vol_managed
2014-10-13,Royal London Sustainable Div C Acc,1.172,Vol_managed
2014-10-14,Royal London Sustainable Div C Acc,1.172,Vol_managed
2014-10-15,Royal London Sustainable Div C Acc,1.173,Vol_managed
2014-10-16,Royal London Sustainable Div C Acc,1.164,Vol_managed
2014-10-17,Royal London Sustainable Div C Acc,1.163,Vol_managed
2014-10-18,Royal London Sustainable Div C Acc,1.163,Vol_managed
2014-10-19,Royal London Sustainable Div C Acc,1.163,Vol_managed
2014-10-20,Royal London Sustainable Div C Acc,1.164,Vol_managed
2014-10-21,Royal London Sustainable Div C Acc,1.17,Vol_managed
2014-10-22,Royal London Sustainable Div C Acc,1.178,Vol_managed
2014-10-23,Royal London Sustainable Div C Acc,1.178,Vol_managed
2014-10-24,Royal London Sustainable Div C Acc,1.18,Vol_managed
2014-10-25,Royal London Sustainable Div C Acc,1.18,Vol_managed
2014-10-26,Royal London Sustainable Div C Acc,1.18,Vol_managed
2014-10-27,Royal London Sustainable Div C Acc,1.179,Vol_managed
2014-10-28,Royal London Sustainable Div C Acc,1.181,Vol_managed
2014-10-29,Royal London Sustainable Div C Acc,1.185,Vol_managed
2014-10-30,Royal London Sustainable Div C Acc,1.184,Vol_managed
2014-10-31,Royal London Sustainable Div C Acc,1.193,Vol_managed
2014-11-01,Royal London Sustainable Div C Acc,1.193,Vol_managed
2014-11-02,Royal London Sustainable Div C Acc,1.193,Vol_managed
2014-11-03,Royal London Sustainable Div C Acc,1.191,Vol_managed
2014-11-04,Royal London Sustainable Div C Acc,1.194,Vol_managed
2014-11-05,Royal London Sustainable Div C Acc,1.196,Vol_managed
2014-11-06,Royal London Sustainable Div C Acc,1.195,Vol_managed
2014-11-07,Royal London Sustainable Div C Acc,1.198,Vol_managed
2014-11-08,Royal London Sustainable Div C Acc,1.198,Vol_managed
2014-11-09,Royal London Sustainable Div C Acc,1.198,Vol_managed
2014-11-10,Royal London Sustainable Div C Acc,1.201,Vol_managed
2014-11-11,Royal London Sustainable Div C Acc,1.204,Vol_managed
2014-11-12,Royal London Sustainable Div C Acc,1.207,Vol_managed
2014-11-13,Royal London Sustainable Div C Acc,1.211,Vol_managed
2014-11-14,Royal London Sustainable Div C Acc,1.214,Vol_managed
2014-11-15,Royal London Sustainable Div C Acc,1.214,Vol_managed
2014-11-16,Royal London Sustainable Div C Acc,1.214,Vol_managed
2014-11-17,Royal London Sustainable Div C Acc,1.216,Vol_managed
2014-11-18,Royal London Sustainable Div C Acc,1.218,Vol_managed
2014-11-19,Royal London Sustainable Div C Acc,1.22,Vol_managed
2014-11-20,Royal London Sustainable Div C Acc,1.22,Vol_managed
2014-11-21,Royal London Sustainable Div C Acc,1.224,Vol_managed
2014-11-22,Royal London Sustainable Div C Acc,1.224,Vol_managed
2014-11-23,Royal London Sustainable Div C Acc,1.224,Vol_managed
2014-11-24,Royal London Sustainable Div C Acc,1.226,Vol_managed
2014-11-25,Royal London Sustainable Div C Acc,1.231,Vol_managed
2014-11-26,Royal London Sustainable Div C Acc,1.23,Vol_managed
2014-11-27,Royal London Sustainable Div C Acc,1.232,Vol_managed
2014-11-28,Royal London Sustainable Div C Acc,1.236,Vol_managed
2014-11-29,Royal London Sustainable Div C Acc,1.236,Vol_managed
2014-11-30,Royal London Sustainable Div C Acc,1.236,Vol_managed
2014-12-01,Royal London Sustainable Div C Acc,1.235,Vol_managed
2014-12-02,Royal London Sustainable Div C Acc,1.234,Vol_managed
2014-12-03,Royal London Sustainable Div C Acc,1.232,Vol_managed
2014-12-04,Royal London Sustainable Div C Acc,1.231,Vol_managed
2014-12-05,Royal London Sustainable Div C Acc,1.233,Vol_managed
2014-12-06,Royal London Sustainable Div C Acc,1.233,Vol_managed
2014-12-07,Royal London Sustainable Div C Acc,1.233,Vol_managed
2014-12-08,Royal London Sustainable Div C Acc,1.231,Vol_managed
2014-12-09,Royal London Sustainable Div C Acc,1.229,Vol_managed
2014-12-10,Royal London Sustainable Div C Acc,1.226,Vol_managed
2014-12-11,Royal London Sustainable Div C Acc,1.224,Vol_managed
2014-12-12,Royal London Sustainable Div C Acc,1.219,Vol_managed
2014-12-13,Royal London Sustainable Div C Acc,1.219,Vol_managed
2014-12-14,Royal London Sustainable Div C Acc,1.219,Vol_managed
2014-12-15,Royal London Sustainable Div C Acc,1.216,Vol_managed
2014-12-16,Royal London Sustainable Div C Acc,1.212,Vol_managed
2014-12-17,Royal London Sustainable Div C Acc,1.208,Vol_managed
2014-12-18,Royal London Sustainable Div C Acc,1.215,Vol_managed
2014-12-19,Royal London Sustainable Div C Acc,1.221,Vol_managed
2014-12-20,Royal London Sustainable Div C Acc,1.221,Vol_managed
2014-12-21,Royal London Sustainable Div C Acc,1.221,Vol_managed
2014-12-22,Royal London Sustainable Div C Acc,1.227,Vol_managed
2014-12-23,Royal London Sustainable Div C Acc,1.23,Vol_managed
2014-12-24,Royal London Sustainable Div C Acc,1.228,Vol_managed
2014-12-25,Royal London Sustainable Div C Acc,1.228,Vol_managed
2014-12-26,Royal London Sustainable Div C Acc,1.228,Vol_managed
2014-12-27,Royal London Sustainable Div C Acc,1.228,Vol_managed
2014-12-28,Royal London Sustainable Div C Acc,1.228,Vol_managed
2014-12-29,Royal London Sustainable Div C Acc,1.231,Vol_managed
2014-12-30,Royal London Sustainable Div C Acc,1.23,Vol_managed
2014-12-31,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-01,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-02,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-03,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-04,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-05,Royal London Sustainable Div C Acc,1.234,Vol_managed
2015-01-06,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-07,Royal London Sustainable Div C Acc,1.231,Vol_managed
2015-01-08,Royal London Sustainable Div C Acc,1.241,Vol_managed
2015-01-09,Royal London Sustainable Div C Acc,1.246,Vol_managed
2015-01-10,Royal London Sustainable Div C Acc,1.246,Vol_managed
2015-01-11,Royal London Sustainable Div C Acc,1.246,Vol_managed
2015-01-12,Royal London Sustainable Div C Acc,1.248,Vol_managed
2015-01-13,Royal London Sustainable Div C Acc,1.251,Vol_managed
2015-01-14,Royal London Sustainable Div C Acc,1.247,Vol_managed
2015-01-15,Royal London Sustainable Div C Acc,1.246,Vol_managed
2015-01-16,Royal London Sustainable Div C Acc,1.25,Vol_managed
2015-01-17,Royal London Sustainable Div C Acc,1.25,Vol_managed
2015-01-18,Royal London Sustainable Div C Acc,1.25,Vol_managed
2015-01-19,Royal London Sustainable Div C Acc,1.257,Vol_managed
2015-01-20,Royal London Sustainable Div C Acc,1.26,Vol_managed
2015-01-21,Royal London Sustainable Div C Acc,1.265,Vol_managed
2015-01-22,Royal London Sustainable Div C Acc,1.264,Vol_managed
2015-01-23,Royal London Sustainable Div C Acc,1.278,Vol_managed
2015-01-24,Royal London Sustainable Div C Acc,1.278,Vol_managed
2015-01-25,Royal London Sustainable Div C Acc,1.278,Vol_managed
2015-01-26,Royal London Sustainable Div C Acc,1.279,Vol_managed
2015-01-27,Royal London Sustainable Div C Acc,1.28,Vol_managed
2015-01-28,Royal London Sustainable Div C Acc,1.274,Vol_managed
2015-01-29,Royal London Sustainable Div C Acc,1.279,Vol_managed
2015-01-30,Royal London Sustainable Div C Acc,1.282,Vol_managed
2015-01-31,Royal London Sustainable Div C Acc,1.282,Vol_managed
2015-02-01,Royal London Sustainable Div C Acc,1.282,Vol_managed
2015-02-02,Royal London Sustainable Div C Acc,1.281,Vol_managed
2015-02-03,Royal London Sustainable Div C Acc,1.282,Vol_managed
2015-02-04,Royal London Sustainable Div C Acc,1.279,Vol_managed
2015-02-05,Royal London Sustainable Div C Acc,1.279,Vol_managed
2015-02-06,Royal London Sustainable Div C Acc,1.275,Vol_managed
2015-02-07,Royal London Sustainable Div C Acc,1.275,Vol_managed
2015-02-08,Royal London Sustainable Div C Acc,1.275,Vol_managed
2015-02-09,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-10,Royal London Sustainable Div C Acc,1.271,Vol_managed
2015-02-11,Royal London Sustainable Div C Acc,1.273,Vol_managed
2015-02-12,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-02-13,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-14,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-15,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-16,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-17,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-18,Royal London Sustainable Div C Acc,1.269,Vol_managed
2015-02-19,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-02-20,Royal London Sustainable Div C Acc,1.274,Vol_managed
2015-02-21,Royal London Sustainable Div C Acc,1.274,Vol_managed
2015-02-22,Royal London Sustainable Div C Acc,1.274,Vol_managed
2015-02-23,Royal London Sustainable Div C Acc,1.279,Vol_managed
2015-02-24,Royal London Sustainable Div C Acc,1.279,Vol_managed
2015-02-25,Royal London Sustainable Div C Acc,1.282,Vol_managed
2015-02-26,Royal London Sustainable Div C Acc,1.282,Vol_managed
2015-02-27,Royal London Sustainable Div C Acc,1.281,Vol_managed
2015-02-28,Royal London Sustainable Div C Acc,1.281,Vol_managed
2015-03-01,Royal London Sustainable Div C Acc,1.281,Vol_managed
2015-03-02,Royal London Sustainable Div C Acc,1.283,Vol_managed
2015-03-03,Royal London Sustainable Div C Acc,1.28,Vol_managed
2015-03-04,Royal London Sustainable Div C Acc,1.274,Vol_managed
2015-03-05,Royal London Sustainable Div C Acc,1.28,Vol_managed
2015-03-06,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-03-07,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-03-08,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-03-09,Royal London Sustainable Div C Acc,1.276,Vol_managed
2015-03-10,Royal London Sustainable Div C Acc,1.274,Vol_managed
2015-03-11,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-03-12,Royal London Sustainable Div C Acc,1.278,Vol_managed
2015-03-13,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-03-14,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-03-15,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-03-16,Royal London Sustainable Div C Acc,1.289,Vol_managed
2015-03-17,Royal London Sustainable Div C Acc,1.293,Vol_managed
2015-03-18,Royal London Sustainable Div C Acc,1.298,Vol_managed
2015-03-19,Royal London Sustainable Div C Acc,1.306,Vol_managed
2015-03-20,Royal London Sustainable Div C Acc,1.309,Vol_managed
2015-03-21,Royal London Sustainable Div C Acc,1.309,Vol_managed
2015-03-22,Royal London Sustainable Div C Acc,1.309,Vol_managed
2015-03-23,Royal London Sustainable Div C Acc,1.31,Vol_managed
2015-03-24,Royal London Sustainable Div C Acc,1.312,Vol_managed
2015-03-25,Royal London Sustainable Div C Acc,1.312,Vol_managed
2015-03-26,Royal London Sustainable Div C Acc,1.296,Vol_managed
2015-03-27,Royal London Sustainable Div C Acc,1.297,Vol_managed
2015-03-28,Royal London Sustainable Div C Acc,1.297,Vol_managed
2015-03-29,Royal London Sustainable Div C Acc,1.297,Vol_managed
2015-03-30,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-03-31,Royal London Sustainable Div C Acc,1.299,Vol_managed
2015-04-01,Royal London Sustainable Div C Acc,1.299,Vol_managed
2015-04-02,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-03,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-04,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-05,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-06,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-07,Royal London Sustainable Div C Acc,1.304,Vol_managed
2015-04-08,Royal London Sustainable Div C Acc,1.307,Vol_managed
2015-04-09,Royal London Sustainable Div C Acc,1.313,Vol_managed
2015-04-10,Royal London Sustainable Div C Acc,1.318,Vol_managed
2015-04-11,Royal London Sustainable Div C Acc,1.318,Vol_managed
2015-04-12,Royal London Sustainable Div C Acc,1.318,Vol_managed
2015-04-13,Royal London Sustainable Div C Acc,1.318,Vol_managed
2015-04-14,Royal London Sustainable Div C Acc,1.318,Vol_managed
2015-04-15,Royal London Sustainable Div C Acc,1.316,Vol_managed
2015-04-16,Royal London Sustainable Div C Acc,1.311,Vol_managed
2015-04-17,Royal London Sustainable Div C Acc,1.305,Vol_managed
2015-04-18,Royal London Sustainable Div C Acc,1.305,Vol_managed
2015-04-19,Royal London Sustainable Div C Acc,1.305,Vol_managed
2015-04-20,Royal London Sustainable Div C Acc,1.304,Vol_managed
2015-04-21,Royal London Sustainable Div C Acc,1.308,Vol_managed
2015-04-22,Royal London Sustainable Div C Acc,1.305,Vol_managed
2015-04-23,Royal London Sustainable Div C Acc,1.304,Vol_managed
2015-04-24,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-25,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-26,Royal London Sustainable Div C Acc,1.301,Vol_managed
2015-04-27,Royal London Sustainable Div C Acc,1.309,Vol_managed
2015-04-28,Royal London Sustainable Div C Acc,1.298,Vol_managed
2015-04-29,Royal London Sustainable Div C Acc,1.294,Vol_managed
2015-04-30,Royal London Sustainable Div C Acc,1.286,Vol_managed
2015-05-01,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-05-02,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-05-03,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-05-04,Royal London Sustainable Div C Acc,1.285,Vol_managed
2015-05-05,Royal London Sustainable Div C Acc,1.289,Vol_managed
2015-05-06,Royal London Sustainable Div C Acc,1.278,Vol_managed
2015-05-07,Royal London Sustainable Div C Acc,1.271,Vol_managed
2015-05-08,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-05-09,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-05-10,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-05-11,Royal London Sustainable Div C Acc,1.287,Vol_managed
2015-05-12,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-05-13,Royal London Sustainable Div C Acc,1.276,Vol_managed
2015-05-14,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-05-15,Royal London Sustainable Div C Acc,1.283,Vol_managed
2015-05-16,Royal London Sustainable Div C Acc,1.283,Vol_managed
2015-05-17,Royal London Sustainable Div C Acc,1.283,Vol_managed
2015-05-18,Royal London Sustainable Div C Acc,1.284,Vol_managed
2015-05-19,Royal London Sustainable Div C Acc,1.293,Vol_managed
2015-05-20,Royal London Sustainable Div C Acc,1.289,Vol_managed
2015-05-21,Royal London Sustainable Div C Acc,1.287,Vol_managed
2015-05-22,Royal London Sustainable Div C Acc,1.292,Vol_managed
2015-05-23,Royal London Sustainable Div C Acc,1.292,Vol_managed
2015-05-24,Royal London Sustainable Div C Acc,1.292,Vol_managed
2015-05-25,Royal London Sustainable Div C Acc,1.292,Vol_managed
2015-05-26,Royal London Sustainable Div C Acc,1.294,Vol_managed
2015-05-27,Royal London Sustainable Div C Acc,1.291,Vol_managed
2015-05-28,Royal London Sustainable Div C Acc,1.298,Vol_managed
2015-05-29,Royal London Sustainable Div C Acc,1.3,Vol_managed
2015-05-30,Royal London Sustainable Div C Acc,1.3,Vol_managed
2015-05-31,Royal London Sustainable Div C Acc,1.3,Vol_managed
2015-06-01,Royal London Sustainable Div C Acc,1.295,Vol_managed
2015-06-02,Royal London Sustainable Div C Acc,1.29,Vol_managed
2015-06-03,Royal London Sustainable Div C Acc,1.286,Vol_managed
2015-06-04,Royal London Sustainable Div C Acc,1.275,Vol_managed
2015-06-05,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-06-06,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-06-07,Royal London Sustainable Div C Acc,1.272,Vol_managed
2015-06-08,Royal London Sustainable Div C Acc,1.273,Vol_managed
2015-06-09,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-06-10,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-11,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-06-12,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-06-13,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-06-14,Royal London Sustainable Div C Acc,1.27,Vol_managed
2015-06-15,Royal London Sustainable Div C Acc,1.267,Vol_managed
2015-06-16,Royal London Sustainable Div C Acc,1.261,Vol_managed
2015-06-17,Royal London Sustainable Div C Acc,1.257,Vol_managed
2015-06-18,Royal London Sustainable Div C Acc,1.256,Vol_managed
2015-06-19,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-20,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-21,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-22,Royal London Sustainable Div C Acc,1.264,Vol_managed
2015-06-23,Royal London Sustainable Div C Acc,1.269,Vol_managed
2015-06-24,Royal London Sustainable Div C Acc,1.269,Vol_managed
2015-06-25,Royal London Sustainable Div C Acc,1.268,Vol_managed
2015-06-26,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-27,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-28,Royal London Sustainable Div C Acc,1.262,Vol_managed
2015-06-29,Royal London Sustainable Div C Acc,1.255,Vol_managed
2015-06-30,Royal London Sustainable Div C Acc,1.251,Vol_managed
2015-07-01,Royal London Sustainable Div C Acc,1.255,Vol_managed
2015-07-02,Royal London Sustainable Div C Acc,1.255,Vol_managed
2015-07-03,Royal London Sustainable Div C Acc,1.256,Vol_managed
2015-07-04,Royal London Sustainable Div C Acc,1.256,Vol_managed
2015-07-05,Royal London Sustainable Div C Acc,1.256,Vol_managed
2015-07-06,Royal London Sustainable Div C Acc,1.256,Vol_managed
2015-07-07,Royal London Sustainable Div C Acc,1.256,Vol_managed
2015-07-08,Royal London Sustainable Div C Acc,1.258,Vol_managed
2015-07-09,Royal London Sustainable Div C Acc,1.259,Vol_managed
2015-07-10,Royal London Sustainable Div C Acc,1.261,Vol_managed
2015-07-11,Royal London Sustainable Div C Acc,1.261,Vol_managed
2015-07-12,Royal London Sustainable Div C Acc,1.261,Vol_managed
2015-07-13,Royal London Sustainable Div C Acc,1.264,Vol_managed
2015-07-14,Royal London Sustainable Div C Acc,1.266,Vol_managed
